season,player_name,game_id,completed_passes,attempted_passes,passing_yards,passing_touchdowns,interceptions_thrown,times_sacked,yards_lost_from_sacks,longest_pass,quarterback_rating,rush_attempts,rush_yards,rush_touchdowns,longest_rush,times_pass_target,receptions,receiving_yards,receiving_touchdowns,longest_reception,fumbles,fumbles_lost,interceptions,yards_returned_from_interception,interceptions_returned_for_touchdown,longest_interception_return,passes_defended,sacks,combined_tackles,solo_tackles,assists_on_tackles,tackles_for_loss,quarterback_hits,fumbles_recovered,yards_recovered_from_fumble,fumbles_recovered_for_touchdown,fumbles_forced,kickoff_returns,kickoff_return_yards,average_kickoff_return_yards,kickoff_return_touchdown,longest_kickoff_return,punt_returns,punt_return_yards,yards_per_punt_return,punt_return_touchdown,longest_punt_return,extra_points_made,extra_points_attempted,field_goals_made,field_goals_attempted,punts,total_punt_yards,yards_per_punt,longest_punt,team_name
2014,BanyJo00,201410020gnb,0,0,0,0,0,0,0,,,0,0,0,,2,2,11,0,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,PattCo00,201410020gnb,0,0,0,0,0,0,0,,,0,0,0,,4,2,8,0,6,0,0,,,,,,,,,,,,,,,,3,59,19.7,0,27,0,0,,0,0,,,,,,,,,Minnesota Vikings
2014,JohnCh08,201410020gnb,0,0,0,0,0,0,0,,,0,0,0,,3,1,7,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,SmitHa00,201410020gnb,,,,,,,,,,,,,,,,,,,,,1,5,0,5,1,0.0,6,5,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,FloySh00,201410020gnb,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1.0,2,1,1,1,2,0,0,0,0,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,GrifEv99,201410020gnb,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1.0,2,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,BlanRo00,201410020gnb,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,8,5,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,BarrAn00,201410020gnb,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,6,3,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,HodgGe00,201410020gnb,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,BrinJa99,201410020gnb,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,RhodXa00,201410020gnb,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0.0,4,2,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,JoseLi99,201410020gnb,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,3,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,MunnCa99,201410020gnb,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,JohnTo01,201410020gnb,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,RobiBr98,201410020gnb,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,ColeAu00,201410020gnb,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,LoefCu20,201410020gnb,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,MautMi00,201410020gnb,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,SherMa20,201410020gnb,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,2,75,37.5,0,46,2,9,4.5,0,7,,,,,,,,,Minnesota Vikings
2014,StepSh00,201410020gnb,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,WootCo99,201410020gnb,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Minnesota Vikings
2014,WalsBl00,201410020gnb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,,,Minnesota Vikings
2014,LockJe00,201410020gnb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,304,43.4,56,Minnesota Vikings
2014,RodgAa00,201410020gnb,12,17,156,3,0,2,14,66,138.7,0,0,0,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,FlynMa00,201410020gnb,3,5,22,0,1,0,0,9,30.8,1,-1,0,-1,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,LacyEd00,201410020gnb,0,0,0,0,0,0,0,,,13,105,2,29,3,3,27,0,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,StarJa00,201410020gnb,0,0,0,0,0,0,0,,,12,46,0,17,2,2,2,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,KuhnJo00,201410020gnb,0,0,0,0,0,0,0,,,2,6,0,3,1,1,3,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,NelsJo00,201410020gnb,0,0,0,0,0,0,0,,,0,0,0,,3,1,66,1,66,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,CobbRa00,201410020gnb,0,0,0,0,0,0,0,,,0,0,0,,4,3,34,1,20,0,0,,,,,,,,,,,,,,,,0,0,,0,0,3,18,6.0,0,11,,,,,,,,,Green Bay Packers
2014,QuarAn00,201410020gnb,0,0,0,0,0,0,0,,,0,0,0,,2,2,19,0,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,JaniJe00,201410020gnb,0,0,0,0,0,0,0,,,0,0,0,,2,2,16,0,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,AdamDa01,201410020gnb,0,0,0,0,0,0,0,,,0,0,0,,4,1,11,1,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,RodgRi00,201410020gnb,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,PeppJu99,201410020gnb,,,,,,,,,,,,,,,,,,,,,1,49,1,49,1,0.5,3,0,3,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,LattJa00,201410020gnb,,,,,,,,,,,,,,,,,,,,,1,10,0,10,1,0.0,5,3,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,PerrNi00,201410020gnb,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2.0,3,2,1,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,GuioLe99,201410020gnb,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1.5,4,2,2,1,3,0,0,0,0,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,DaniMi00,201410020gnb,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1.5,3,2,1,1,4,0,0,0,0,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,HawkA.20,201410020gnb,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0.5,7,4,3,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,BurnMo99,201410020gnb,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,12,9,3,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,WillTr99,201410020gnb,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0.0,7,6,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,HydeMi00,201410020gnb,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0.0,6,5,1,0,0,0,0,0,0,0,0,,0,0,1,0,0.0,0,0,,,,,,,,,Green Bay Packers
2014,ClinHa00,201410020gnb,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,5,5,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,HaywCa00,201410020gnb,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0.0,4,4,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,NealMi99,201410020gnb,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,2,2,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,PennMi00,201410020gnb,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,RichSe00,201410020gnb,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,HousDa00,201410020gnb,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,JoneBr99,201410020gnb,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,MattCl99,201410020gnb,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,ShieSa00,201410020gnb,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,JoneDa03,201410020gnb,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,RobiLu00,201410020gnb,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Green Bay Packers
2014,CrosMa20,201410020gnb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,,0,0,,,Green Bay Packers
2014,MastTi99,201410020gnb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,304,50.7,58,Green Bay Packers
2014,DaviAu00,201410050phi,29,49,375,3,0,4,34,43,103.7,3,30,0,12,0,0,0,0,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis Rams
2014,CunnBe01,201410050phi,0,0,0,0,0,0,0,,,7,47,1,14,3,3,24,0,12,0,0,,,,,,,,,,,,,,,,5,126,25.2,0,31,0,0,,0,0,,,,,,,,,St. Louis Rams
2014,StacZa00,201410050phi,0,0,0,0,0,0,0,,,11,42,0,14,5,4,36,0,15,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis Rams
2014,WattTr00,201410050phi,0,0,0,0,0,0,0,,,2,6,0,4,2,2,12,0,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis Rams
2014,QuicBr00,201410050phi,0,0,0,0,0,0,0,,,0,0,0,,9,5,87,2,43,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis Rams
2014,BritKe00,201410050phi,0,0,0,0,0,0,0,,,0,0,0,,6,3,68,1,32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis Rams
2014,CookJa02,201410050phi,0,0,0,0,0,0,0,,,0,0,0,,10,4,44,0,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis Rams
2014,AustTa00,201410050phi,0,0,0,0,0,0,0,,,0,0,0,,2,2,33,0,22,0,0,,,,,,,,,,,,,,,,0,0,,0,0,2,7,3.5,0,4,,,,,,,,,St. Louis Rams
2014,PettAu00,201410050phi,0,0,0,0,0,0,0,,,0,0,0,,5,3,29,0,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis Rams
2014,KendLa00,201410050phi,0,0,0,0,0,0,0,,,0,0,0,,1,1,22,0,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis Rams
2014,BailSt01,201410050phi,0,0,0,0,0,0,0,,,0,0,0,,3,2,20,0,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis Rams
2014,GainE.00,201410050phi,,,,,,,,,,,,,,,,,,,,,1,0,0,0,2,0.0,4,4,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,St. Louis Rams
2014,McDoTJ00,201410050phi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0.0,11,10,1,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,St. Louis Rams
2014,OgleAl00,201410050phi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,8,7,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,St. Louis Rams
2014,DunbJo20,201410050phi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,6,5,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,St. Louis Rams
2014,LaurJa99,201410050phi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,6,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,St. Louis Rams
2014,JoynLa00,201410050phi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0.0,4,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,St. Louis Rams
2014,McLeRo00,201410050phi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0.0,4,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,St. Louis Rams
2014,JenkJa03,201410050phi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,St. Louis Rams
2014,QuinRo00,201410050phi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,2,2,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,St. Louis Rams
2014,WestEt00,201410050phi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,St. Louis Rams
2014,DonaAa00,201410050phi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,St. Louis Rams
2014,HarkCo00,201410050phi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,St. Louis Rams
2014,HayeWi99,201410050phi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,St. Louis Rams
2014,ReynCh00,201410050phi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,St. Louis Rams
2014,SimsEu99,201410050phi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,St. Louis Rams
2014,BrocMi00,201410050phi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,St. Louis Rams
2014,ZuerGr00,201410050phi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,0,0,,,St. Louis Rams
2014,HekkJo00,201410050phi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,166,41.5,56,St. Louis Rams
2014,FoleNi00,201410050phi,24,37,207,2,1,0,0,24,86.2,2,13,0,14,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philadelphia Eagles
2014,McCoLe01,201410050phi,0,0,0,0,0,0,0,,,24,81,0,19,4,4,5,0,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philadelphia Eagles
2014,SproDa00,201410050phi,0,0,0,0,0,0,0,,,7,51,0,25,0,0,0,0,,0,0,,,,,,,,,,,,,,,,1,15,15.0,0,15,1,23,23.0,0,23,,,,,,,,,Philadelphia Eagles
2014,MaclJe00,201410050phi,0,0,0,0,0,0,0,,,0,0,0,,11,5,76,1,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philadelphia Eagles
2014,ErtzZa00,201410050phi,0,0,0,0,0,0,0,,,0,0,0,,6,3,39,0,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philadelphia Eagles
2014,MattJo00,201410050phi,0,0,0,0,0,0,0,,,0,0,0,,7,4,35,0,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philadelphia Eagles
2014,CoopRi00,201410050phi,0,0,0,0,0,0,0,,,0,0,0,,5,4,33,1,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philadelphia Eagles
2014,CeleBr00,201410050phi,0,0,0,0,0,0,0,,,0,0,0,,3,3,15,0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philadelphia Eagles
2014,HuffJo00,201410050phi,0,0,0,0,0,0,0,,,0,0,0,,1,1,4,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philadelphia Eagles
2014,BarwCo99,201410050phi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2.0,4,3,1,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,Philadelphia Eagles
2014,CurrVi00,201410050phi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1.0,3,3,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,Philadelphia Eagles
2014,ColeTr20,201410050phi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1.0,2,1,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,Philadelphia Eagles
2014,RyanDe20,201410050phi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,8,7,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Philadelphia Eagles
2014,JenkMa99,201410050phi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,6,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Philadelphia Eagles
2014,MattCa00,201410050phi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,6,5,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Philadelphia Eagles
2014,AlleNa99,201410050phi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,5,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Philadelphia Eagles
2014,WillCa99,201410050phi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0.0,4,2,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Philadelphia Eagles
2014,AchoEm00,201410050phi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Philadelphia Eagles
2014,FletBr99,201410050phi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0.0,3,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Philadelphia Eagles
2014,GrahBr99,201410050phi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,3,3,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,Philadelphia Eagles
2014,LogaBe00,201410050phi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Philadelphia Eagles
2014,BoykBr00,201410050phi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Philadelphia Eagles
2014,CarrNo00,201410050phi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Philadelphia Eagles
2014,CaseJa00,201410050phi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Philadelphia Eagles
2014,ThorCe00,201410050phi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,2,0,2,0,0,2,40,40,0,,,,,,,,,,,,,,,,,,,Philadelphia Eagles
2014,BairBr00,201410050phi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Philadelphia Eagles
2014,BramBr00,201410050phi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Philadelphia Eagles
2014,CoxxFl00,201410050phi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,1,1,0,0,0,1,4,4,0,,,,,,,,,,,,,,,,,,,Philadelphia Eagles
2014,MaraCh99,201410050phi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,1,1,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,Philadelphia Eagles
2014,ParkCo03,201410050phi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,4,4,2,2,0,0,,,Philadelphia Eagles
2014,SmitBr01,201410050phi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Philadelphia Eagles
2014,AlleBe00,201410050phi,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,Philadelphia Eagles
2014,JoneDo21,201410050phi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,163,40.8,52,Philadelphia Eagles
2014,HoyeBr00,201410050oti,21,37,291,3,1,1,7,49,97.9,1,2,0,2,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cleveland Browns
2014,TateBe00,201410050oti,0,0,0,0,0,0,0,,,22,124,0,15,2,1,-2,0,-2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cleveland Browns
2014,WestTe00,201410050oti,0,0,0,0,0,0,0,,,7,31,0,9,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cleveland Browns
2014,CrowIs00,201410050oti,0,0,0,0,0,0,0,,,6,19,0,11,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cleveland Browns
2014,GabrTa00,201410050oti,0,0,0,0,0,0,0,,,0,0,0,,6,4,95,0,49,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cleveland Browns
2014,AustMi00,201410050oti,0,0,0,0,0,0,0,,,0,0,0,,3,2,54,0,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cleveland Browns
2014,BenjTr00,201410050oti,0,0,0,0,0,0,0,,,0,0,0,,4,4,48,2,21,0,0,,,,,,,,,,,,,,,,1,20,20.0,0,20,0,0,,0,0,,,,,,,,,Cleveland Browns
2014,CameJo00,201410050oti,0,0,0,0,0,0,0,,,0,0,0,,7,3,33,0,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cleveland Browns
2014,HawkAn00,201410050oti,0,0,0,0,0,0,0,,,0,0,0,,9,3,26,0,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cleveland Browns
2014,DrayJi00,201410050oti,0,0,0,0,0,0,0,,,0,0,0,,4,3,25,1,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cleveland Browns
2014,AgneRa00,201410050oti,0,0,0,0,0,0,0,,,0,0,0,,2,1,12,0,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cleveland Browns
2014,BryaAr00,201410050oti,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1.0,6,3,3,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,Cleveland Browns
2014,WillKW00,201410050oti,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1.0,6,6,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,Cleveland Browns
2014,SheaJa00,201410050oti,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1.0,3,2,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,Cleveland Browns
2014,DansKa20,201410050oti,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,8,4,4,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Cleveland Browns
2014,KirkCh00,201410050oti,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,7,4,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Cleveland Browns
2014,GipsTa00,201410050oti,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0.0,4,3,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Cleveland Browns
2014,HadeJo99,201410050oti,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Cleveland Browns
2014,SkriBu00,201410050oti,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Cleveland Browns
2014,WhitDo20,201410050oti,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Cleveland Browns
2014,WinnBi00,201410050oti,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Cleveland Browns
2014,MingBa00,201410050oti,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Cleveland Browns
2014,RubiAh99,201410050oti,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,Cleveland Browns
